EmployeeID,TotalWorkingHours,Billable_Hours,Hours_off_Duty,Touring_Hours,NoOfProjects,ActualTimeSpent
emp-288,208,125,48,0,1,69
emp-288,233,165,16,0,1,106
emp-288,270,163,56,0,1,142
emp-288,227,181.5,0,0,1,169
emp-288,231,184,0,0,1,195
emp-288,312,210.5,16,0,1,233
emp-288,232,176,0,0,1,257
emp-288,194.5,82,75,0,2,264
emp-288,247.5,108,8,0,2,307
emp-288,233,150,16,0,1,79
emp-288,312.5,215,8,0,1,111
emp-288,229.5,158.5,8,0,1,140
emp-288,223,151,8,0,1,19
emp-288,236.2999999523,126,59,0,2,37
emp-288,206.5,114.5,54,0,1,35
emp-288,186,-1,20,0,0,0
emp-288,38,-2,0,0,0,0
emp-289,145,65,48,60.5,2,54
emp-289,213,193,24,191.5,2,30
emp-289,266,185,80,187.5,1,20
emp-289,193,172,8,171.5,1,64
emp-289,200,197,6,195.5,1,89
emp-289,239,167,35,166.5,1,121
emp-289,172,91,0,92.5,1,6
emp-289,189,172,8,173.5,1,36
emp-289,242,235,8,233.5,1,68
emp-289,188,179,8,178.5,1,96
emp-289,242,217,24,218.5,1,132
emp-289,210,199,8,200.5,1,163
emp-289,206,209,0,208.5,1,187
emp-289,233,212,19,213.5,1,223
emp-289,183,137,46,138.5,1,247
emp-289,179,164,16,165.5,1,278
emp-289,182,184,0,182.5,1,307
emp-289,247,248,0,246.5,1,341
emp-289,222,199,0,200.5,1,369
emp-289,200,186,16,184.5,2,385
emp-289,174,167,0,166.5,1,43
emp-289,78,57,24,56.5,1,55
emp-290,175,148.5,0,148,2,37
emp-290,233,184,32,186.5,2,56
emp-290,213,165,0,165.5,3,68
emp-290,160,55,8,55.5,3,19
emp-290,187,189,0,189.5,1,33
emp-290,211,205,0,204.5,1,72
emp-290,158,0,80,0,0,0
emp-290,163,72,48,73.5,1,8
emp-290,200,195,8,194.5,1,41
emp-290,162,131,16,130.5,1,71
emp-290,217,205,0,205.5,1,104
emp-290,163,159,0,160.5,1,131
emp-290,161,153,0,152.5,1,159
emp-290,189.5,120,24,119.5,2,181
emp-290,165.5,118,16,120.5,1,50
emp-290,193.5,57,0,58.5,2,5
emp-290,255.5,166,8,165.5,3,36
emp-290,246.5,159,0,159.5,2,51
emp-291,159,159,0,160.5,1,76
emp-291,202.5,161,16,147.5,2,103
emp-291,204.5,152,32,152.5,1,140
emp-291,184,108,8,106.5,1,159
emp-291,188,171.5,0,0,1,22
emp-291,263,219.5,0,0,1,58
emp-291,186.5,166.5,0,0,1,82
emp-291,173,71,44,0,2,106
emp-291,215,130,80,129.5,1,15
emp-291,194,175,16,176.5,1,44
emp-291,214,200.5,8,199,1,76
emp-291,182,171,8,170.5,1,103
emp-291,206.5,186.5,0,187,1,134
emp-291,241,189,22,191.5,1,168
emp-291,161,-1,48,0,0,0
emp-291,167,102,0,0,2,16
emp-291,172,166,0,0,1,44
emp-291,204,40,8,0,1,58
emp-291,42,2,0,0,0,0
emp-291,76,-1,0,0,0,0
emp-292,161,122,8,0,1,40
emp-292,151,52,0,32.5,2,47
emp-292,201,178,0,176.5,1,33
emp-292,161,25,0,24.5,1,41
emp-292,160,2,0,0,0,0
emp-292,195,42,0,42.5,1,7
emp-292,153,87,0,89.5,1,26
emp-292,200,95,0,0,1,13
emp-292,161,135,24,0,1,42
emp-292,161,161,0,0,1,72
emp-292,199,103,56,0,1,105
emp-292,152,0,96,0,1,125
emp-292,152,-1,8,0,0,0
emp-292,158,2,0,0,0,0
emp-293,168.7999992371,105.7999992371,40,0,1,47
emp-293,169.2999992371,166.7999992371,0,0,1,77
emp-293,209,196,8,0,1,110
emp-293,162,117,44,0,2,139
emp-293,214.5,177.5,8,0,2,175
emp-293,169,131,16,0,1,79
emp-293,170,149,0,0,1,106
emp-293,204,20,16,0,1,0
emp-293,160,2,40,0,0,0
emp-293,172.5,-2,16,0,0,0
emp-293,164,-1,8,0,0,0
emp-293,197,-2,16,0,0,0
emp-293,158,2,40,0,0,0
emp-293,195,0,32,0,0,0
emp-293,116.5,-2,16,0,0,0
emp-293,82,-1,16,0,0,0
emp-294,187,126,16,126.5,1,34
emp-294,211.2999992371,189.2999992371,8,187.7999992371,1,71
emp-294,172,100,44,101.5,1,100
emp-294,175.5,28,8,30.5,1,104
emp-294,179.5,108,0,0,1,12
emp-294,158,-2,16,0,0,0
emp-294,179,7,41,0,2,0
emp-294,164.5,73.5,41,0,1,8
emp-294,184,156,16,0,1,44
emp-294,177.5,143.5,16,0,1,70
emp-294,195,150,6,0,1,96
emp-295,195,184,0,183.5,1,40
emp-295,245,173,16,172.5,1,79
emp-295,191,170,16,171.5,1,21
emp-295,180,173,8,172.5,1,47
emp-295,197,174,0,173.5,1,75
emp-295,240,181,0,4.5,2,85
emp-295,218,180,0,0,1,49
emp-295,231,139,64,0,1,75
emp-295,169,131,40,0,1,113
emp-295,159,146,16,0,1,138
emp-295,80,63,16,0,1,152
emp-296,217.5,159.5,40,159,1,70
emp-296,213.2000007629,150.2000007629,32,151.7000007629,1,104
emp-296,219.5999984741,193.5999984741,0,194.0999984741,1,132
emp-296,228,132,0,133.5,1,155
emp-296,161,16,0,0,1,0
emp-296,201,163,16,160.5,2,29
emp-296,160,126,0,40.5,2,35
emp-296,80,42,24,0,1,5
